Country Code,country_name,season,avg_medal_rank,avg_gdp_rank,total_medals,editions,window_start,window_end,window_efficiency,window_label
NER,Niger,Summer,0.32432432432432434,0.12631578947368416,1,1,1971,1980,2.567567567567569,1971-1980
NGA,Nigeria,Summer,0.32432432432432434,0.20526315789473681,1,1,1971,1980,1.5800415800415804,1971-1980
NLD,Netherlands,Summer,0.5604786814464234,0.9269770371943106,13,3,1971,1980,0.604630599203222,1971-1980
NOR,Norway,Summer,0.5204882301656495,0.9426478567552903,6,2,1971,1980,0.5521555334112082,1971-1980
NZL,New Zealand,Summer,0.5553618134263295,0.8363809007053717,7,2,1971,1980,0.6640058530245712,1971-1980
PAK,Pakistan,Summer,0.2589363557105493,0.10170916983179601,2,2,1971,1980,2.545850645903133,1971-1980
PRI,Puerto Rico,Summer,0.19354838709677424,0.7525773195876289,1,1,1971,1980,0.25718073353954934,1971-1980
PRT,Portugal,Summer,0.4193548387096774,0.7216494845360825,2,1,1971,1980,0.5811059907834101,1971-1980
SWE,Sweden,Summer,0.7245713455390875,0.9698630759377651,33,3,1971,1980,0.7470862264124203,1971-1980
THA,Thailand,Summer,0.19354838709677424,0.2628865979381443,1,1,1971,1980,0.7362428842504747,1971-1980
TTO,Trinidad and Tobago,Summer,0.19354838709677424,0.731958762886598,1,1,1971,1980,0.26442526124488874,1971-1980
TUN,Tunisia,Summer,0.32432432432432434,0.4789473684210527,1,1,1971,1980,0.6771606771606772,1971-1980
TUR,Turkey,Summer,0.32432432432432434,0.5789473684210527,1,1,1971,1980,0.5601965601965602,1971-1980
TZA,Tanzania,Summer,0.2857142857142857,0.25120772946859904,2,1,1971,1980,1.1373626373626373,1971-1980
UGA,Uganda,Summer,0.319015444015444,0.08026315789473684,3,2,1971,1980,3.974618646749794,1971-1980
USA,United States,Summer,0.970357454228422,0.9612859468258275,188,2,1971,1980,1.0094368459588416,1971-1980
VEN,Venezuela,Summer,0.18605990783410142,0.7281363613725784,2,2,1971,1980,0.25552893345879324,1971-1980
ZWE,Zimbabwe,Summer,0.1785714285714286,0.4347826086956522,1,1,1971,1980,0.41071428571428575,1971-1980
AUS,Australia,Summer,0.7137141428214197,0.9065692894020998,38,3,1975,1984,0.787269270164808,1975-1984
AUT,Austria,Summer,0.4332868931518594,0.8704934556122365,8,3,1975,1984,0.49774859346543804,1975-1984
BEL,Belgium,Summer,0.4821294609366628,0.8970597093860205,11,3,1975,1984,0.5374552617758848,1975-1984
BGR,Bulgaria,Summer,0.9642857142857143,0.6376811594202898,41,1,1975,1984,1.512175324675325,1975-1984
BMU,Bermuda,Summer,0.19354838709677424,0.9020618556701031,1,1,1975,1984,0.21456221198156689,1975-1984
BRA,Brazil,Summer,0.5550673382631371,0.5840959163684398,14,3,1975,1984,0.9503016931092669,1975-1984
CAN,Canada,Summer,0.8638409602400601,0.9454590083456064,55,2,1975,1984,0.9136736258419452,1975-1984
CHE,Switzerland,Summer,0.49208730754117097,0.967199561731162,14,3,1975,1984,0.5087753624085586,1975-1984
CHN,China,Summer,0.9069767441860466,0.08571428571428574,32,1,1975,1984,10.581395348837207,1975-1984
CIV,Ivory Coast,Summer,0.2558139534883721,0.3380952380952381,1,1,1975,1984,0.7566328201768752,1975-1984
CMR,Cameroon,Summer,0.2558139534883721,0.38095238095238093,1,1,1975,1984,0.6715116279069768,1975-1984
COL,Colombia,Summer,0.2558139534883721,0.5047619047619047,1,1,1975,1984,0.5068012286090391,1975-1984
CUB,Cuba,Summer,0.8640552995391706,0.6242591762537975,33,2,1975,1984,1.3841291124055213,1975-1984
DEU,Federal Republic of Germany,Summer,0.9883720930232558,0.88100147275405,188,2,1975,1984,1.121873372054147,1975-1984
DEU,German Democratic Republic,Summer,1.0,0.9082125603864735,126,1,1975,1984,1.101063829787234,1975-1984
DNK,Denmark,Summer,0.56222091237095,0.9330736448172575,14,3,1975,1984,0.6025472003134982,1975-1984
DOM,Dominican Republic,Summer,0.2558139534883721,0.5761904761904761,1,1,1975,1984,0.4439746300211417,1975-1984
DZA,Algeria,Summer,0.37209302325581395,0.6714285714285715,2,1,1975,1984,0.5541810984661059,1975-1984
EGY,Egypt,Summer,0.2558139534883721,0.33333333333333337,1,1,1975,1984,0.7674418604651162,1975-1984
ESP,Spain,Summer,0.5478691101346764,0.7726387910610232,13,3,1975,1984,0.709088278343257,1975-1984
ETH,Ethiopia,Summer,0.5714285714285714,0.05,4,1,1975,1984,11.428571428571427,1975-1984
FIN,Finland,Summer,0.7030596934948022,0.8932853324605902,26,3,1975,1984,0.7870494095746497,1975-1984
FRA,France,Summer,0.7882863573036115,0.8967518777021241,51,3,1975,1984,0.8790462299600094,1975-1984
GBR,Great Britain,Summer,0.8980191476440539,0.8368686545288965,71,3,1975,1984,1.0730705980971187,1975-1984
GRC,Greece,Summer,0.3824750830564784,0.7722567287784678,5,2,1975,1984,0.49526934347527907,1975-1984
GUY,Guyana,Summer,0.1785714285714286,0.34782608695652173,1,1,1975,1984,0.5133928571428572,1975-1984
HUN,Hungary,Summer,0.9158986175115207,0.6081478161263012,54,2,1975,1984,1.506046052003425,1975-1984
IND,India,Summer,0.1785714285714286,0.08212560386473433,1,1,1975,1984,2.174369747899159,1975-1984
IRL,Ireland,Summer,0.2707641196013289,0.7914423740510697,3,2,1975,1984,0.3421147622099107,1975-1984
IRN,Iran,Summer,0.4193548387096774,0.7164948453608248,2,1,1975,1984,0.5852866094221396,1975-1984
ISL,Iceland,Summer,0.2558139534883721,0.9333333333333333,1,1,1975,1984,0.27408637873754155,1975-1984
ITA,Italy,Summer,0.866457685850034,0.8191163950016481,60,3,1975,1984,1.057795560114861,1975-1984
JAM,Jamaica,Summer,0.44903190083235095,0.5348912272713259,8,3,1975,1984,0.8394826423365093,1975-1984
JPN,Japan,Summer,0.9212303075768943,0.8798232695139911,57,2,1975,1984,1.0470629039918167,1975-1984
KEN,Kenya,Summer,0.5348837209302326,0.1523809523809524,3,1,1975,1984,3.510174418604651,1975-1984
KOR,Korea Republic,Summer,0.7501875468867216,0.5843151693667157,25,2,1975,1984,1.2838748439472818,1975-1984
MAR,Morocco,Summer,0.37209302325581395,0.319047619047619,2,1,1975,1984,1.166261714682402,1975-1984
MEX,Mexico,Summer,0.539563462294145,0.6774969821585689,12,3,1975,1984,0.7964071818815269,1975-1984
MNG,Mongolia,Summer,0.5714285714285714,0.49275362318840576,4,1,1975,1984,1.1596638655462186,1975-1984
NGA,Nigeria,Summer,0.37209302325581395,0.41428571428571426,2,1,1975,1984,0.8981555733761027,1975-1984
NLD,Netherlands,Summer,0.5833154717250741,0.91837219174736,21,3,1975,1984,0.6351623851057782,1975-1984
NOR,Norway,Summer,0.477119279819955,0.9504172803141875,5,2,1975,1984,0.502010316628744,1975-1984
NZL,New Zealand,Summer,0.6069017254313578,0.7992881688757978,15,2,1975,1984,0.7593027759749874,1975-1984
PAK,Pakistan,Summer,0.22468117029257317,0.11286205203730976,2,2,1975,1984,1.9907592165549004,1975-1984
PER,Peru,Summer,0.2558139534883721,0.42380952380952386,1,1,1975,1984,0.6036059576691926,1975-1984
PRI,Puerto Rico,Summer,0.2828207051762941,0.7691458026509572,3,2,1975,1984,0.3677075324360052,1975-1984
PRT,Portugal,Summer,0.477119279819955,0.6941580756013745,5,2,1975,1984,0.6873352001366678,1975-1984
SWE,Sweden,Summer,0.7178669667416854,0.9543242288199707,36,3,1975,1984,0.7522254439975117,1975-1984
SYR,Syria,Summer,0.2558139534883721,0.5571428571428572,1,1,1975,1984,0.45915324985092426,1975-1984
THA,Thailand,Summer,0.22468117029257317,0.33144329896907215,2,2,1975,1984,0.6778872011937667,1975-1984
TTO,Trinidad and Tobago,Summer,0.19354838709677424,0.731958762886598,1,1,1975,1984,0.26442526124488874,1975-1984
TUR,Turkey,Summer,0.5348837209302326,0.4761904761904761,3,1,1975,1984,1.1232558139534887,1975-1984
TZA,Tanzania,Summer,0.2857142857142857,0.25120772946859904,2,1,1975,1984,1.1373626373626373,1975-1984
UGA,Uganda,Summer,0.1785714285714286,0.05,1,1,1975,1984,3.571428571428572,1975-1984
USA,United States,Summer,0.9838709677419355,0.9496318114874817,268,2,1975,1984,1.0360551909069078,1975-1984
VEN,Venezuela,Summer,0.3023345121994785,0.7251067805975918,5,3,1975,1984,0.41695171013338417,1975-1984
ZMB,Zambia,Summer,0.2558139534883721,0.19999999999999996,1,1,1975,1984,1.2790697674418607,1975-1984
ZWE,Zimbabwe,Summer,0.1785714285714286,0.4347826086956522,1,1,1975,1984,0.41071428571428575,1975-1984
ARG,Argentina,Summer,0.4444444444444444,0.7117117117117118,2,1,1979,1988,0.6244725738396624,1979-1988
AUS,Australia,Summer,0.7686723268118617,0.8909505779070996,47,3,1979,1988,0.8627552929114458,1979-1988
AUT,Austria,Summer,0.4798818752307124,0.886855178159526,8,3,1979,1988,0.5411051173277268,1979-1988
BEL,Belgium,Summer,0.3937184692998647,0.8968894360198708,7,3,1979,1988,0.4389821682448067,1979-1988
BGR,Bulgaria,Summer,0.9488095238095238,0.640912651782217,76,2,1979,1988,1.4804037978827893,1979-1988
BRA,Brazil,Summer,0.6152823920265781,0.5707371968241534,18,3,1979,1988,1.0780485229459282,1979-1988
CAN,Canada,Summer,0.8100775193798451,0.9400257400257401,54,2,1979,1988,0.8617609974782853,1979-1988
CHE,Switzerland,Summer,0.505229481973668,0.9762240501370937,14,3,1979,1988,0.517534352798128,1979-1988
CHL,Chile,Summer,0.33333333333333337,0.5630630630630631,1,1,1979,1988,0.5920000000000001,1979-1988
CHN,China,Summer,0.8979328165374677,0.07889317889317893,60,2,1979,1988,11.38162803343576,1979-1988
CIV,Ivory Coast,Summer,0.2558139534883721,0.3380952380952381,1,1,1979,1988,0.7566328201768752,1979-1988
CMR,Cameroon,Summer,0.2558139534883721,0.38095238095238093,1,1,1979,1988,0.6715116279069768,1979-1988
COL,Colombia,Summer,0.29457364341085274,0.49337194337194334,2,2,1979,1988,0.5970620084263274,1979-1988
CRI,Costa Rica,Summer,0.33333333333333337,0.5180180180180181,1,1,1979,1988,0.6434782608695653,1979-1988
CUB,Cuba,Summer,0.8571428571428572,0.5990338164251208,20,1,1979,1988,1.4308755760368665,1979-1988
DEU,Federal Republic of Germany,Summer,0.9767441860465116,0.8857142857142857,59,1,1979,1988,1.102775693923481,1979-1988
DEU,German Democratic Republic,Summer,1.0,0.9158179919049485,268,2,1979,1988,1.0919200199593684,1979-1988
DJI,Djibouti,Summer,0.33333333333333337,0.3558558558558559,1,1,1979,1988,0.9367088607594937,1979-1988
DNK,Denmark,Summer,0.596868463147533,0.9401786880047749,15,3,1979,1988,0.6348457700250504,1979-1988
DOM,Dominican Republic,Summer,0.2558139534883721,0.5761904761904761,1,1,1979,1988,0.4439746300211417,1979-1988
DZA,Algeria,Summer,0.37209302325581395,0.6714285714285715,2,1,1979,1988,0.5541810984661059,1979-1988
EGY,Egypt,Summer,0.2558139534883721,0.33333333333333337,1,1,1979,1988,0.7674418604651162,1979-1988
ESP,Spain,Summer,0.5932693490833025,0.7866786040699084,15,3,1979,1988,0.7541445083341576,1979-1988
ETH,Ethiopia,Summer,0.5714285714285714,0.05,4,1,1979,1988,11.428571428571427,1979-1988
FIN,Finland,Summer,0.6516857388950412,0.9177892177892177,24,3,1979,1988,0.7100603561946719,1979-1988
FRA,France,Summer,0.807641196013289,0.906024036458819,58,3,1979,1988,0.8914125492409033,1979-1988
GBR,Great Britain,Summer,0.8965854558877814,0.8712793538880494,82,3,1979,1988,1.0290447626089203,1979-1988
GRC,Greece,Summer,0.3660944998154301,0.7730960774439035,6,3,1979,1988,0.47354334150271793,1979-1988
GUY,Guyana,Summer,0.1785714285714286,0.34782608695652173,1,1,1979,1988,0.5133928571428572,1979-1988
HUN,Hungary,Summer,0.8753968253968254,0.6402598250424338,55,2,1979,1988,1.3672524671352098,1979-1988
IDN,Indonesia,Summer,0.33333333333333337,0.19819819819819817,1,1,1979,1988,1.6818181818181823,1979-1988
IND,India,Summer,0.1785714285714286,0.08212560386473433,1,1,1979,1988,2.174369747899159,1979-1988
IRL,Ireland,Summer,0.2707641196013289,0.7914423740510697,3,2,1979,1988,0.3421147622099107,1979-1988
IRN,Iran,Summer,0.33333333333333337,0.6036036036036037,1,1,1979,1988,0.5522388059701493,1979-1988
ISL,Iceland,Summer,0.2558139534883721,0.9333333333333333,1,1,1979,1988,0.27408637873754155,1979-1988
ITA,Italy,Summer,0.8353943644641318,0.8537438059177189,61,3,1979,1988,0.9785070868726683,1979-1988
JAM,Jamaica,Summer,0.45739510274394,0.4908523430262561,8,3,1979,1988,0.9318384830842573,1979-1988
JPN,Japan,Summer,0.8423772609819122,0.9503861003861004,46,2,1979,1988,0.88635267354993,1979-1988
KEN,Kenya,Summer,0.5896640826873385,0.15051480051480054,12,2,1979,1988,3.9176485014797944,1979-1988
KOR,Korea Republic,Summer,0.8509043927648579,0.6862934362934363,52,2,1979,1988,1.2398550645631403,1979-1988
MAR,Morocco,Summer,0.4193798449612403,0.38249678249678243,5,2,1979,1988,1.0964271182196628,1979-1988
MEX,Mexico,Summer,0.547926664205734,0.65683198726677,12,3,1979,1988,0.8341960727061782,1979-1988
MNG,Mongolia,Summer,0.4523809523809524,0.5031335683509597,5,2,1979,1988,0.8991269532336095,1979-1988
NGA,Nigeria,Summer,0.37209302325581395,0.41428571428571426,2,1,1979,1988,0.8981555733761027,1979-1988
NLD,Netherlands,Summer,0.5938292112710717,0.9171183605966214,25,3,1979,1988,0.6474946275034364,1979-1988
NOR,Norway,Summer,0.5563307493540052,0.9581724581724581,8,2,1979,1988,0.5806165107428637,1979-1988
NZL,New Zealand,Summer,0.7043927648578812,0.828056628056628,24,2,1979,1988,0.8506577219374785,1979-1988
PAK,Pakistan,Summer,0.29457364341085274,0.12985842985842982,2,2,1979,1988,2.268421416553346,1979-1988
PER,Peru,Summer,0.29457364341085274,0.3695624195624196,2,2,1979,1988,0.7970876577754921,1979-1988
PHL,Philippines,Summer,0.33333333333333337,0.3063063063063063,1,1,1979,1988,1.0882352941176472,1979-1988
PRI,Puerto Rico,Summer,0.37209302325581395,0.7857142857142857,2,1,1979,1988,0.47357293868921774,1979-1988
PRT,Portugal,Summer,0.434108527131783,0.7072072072072072,4,2,1979,1988,0.6138349874092728,1979-1988
ROU,Romania,Summer,0.8666666666666667,0.5360360360360361,24,1,1979,1988,1.6168067226890754,1979-1988
RUS,USSR,Summer,0.9777777777777777,0.7027027027027026,132,1,1979,1988,1.3914529914529916,1979-1988
SEN,Senegal,Summer,0.33333333333333337,0.3918918918918919,1,1,1979,1988,0.8505747126436782,1979-1988
SUR,Suriname,Summer,0.33333333333333337,0.6666666666666667,1,1,1979,1988,0.5,1979-1988
SWE,Sweden,Summer,0.7431955211024978,0.9575594227768142,42,3,1979,1988,0.7761351446444072,1979-1988
SYR,Syria,Summer,0.2558139534883721,0.5571428571428572,1,1,1979,1988,0.45915324985092426,1979-1988
THA,Thailand,Summer,0.29457364341085274,0.431981981981982,2,2,1979,1988,0.681911875257657,1979-1988
TUR,Turkey,Summer,0.4896640826873385,0.5038610038610039,5,2,1979,1988,0.9718237349886643,1979-1988
TZA,Tanzania,Summer,0.2857142857142857,0.25120772946859904,2,1,1979,1988,1.1373626373626373,1979-1988
UGA,Uganda,Summer,0.1785714285714286,0.05,1,1,1979,1988,3.571428571428572,1979-1988
USA,United States,Summer,0.9777777777777779,0.9586872586872588,268,2,1979,1988,1.0199131874524545,1979-1988
VEN,Venezuela,Summer,0.3567275747508306,0.7242581090407177,4,2,1979,1988,0.49254205137353235,1979-1988
ZMB,Zambia,Summer,0.2558139534883721,0.19999999999999996,1,1,1979,1988,1.2790697674418607,1979-1988
ZWE,Zimbabwe,Summer,0.1785714285714286,0.4347826086956522,1,1,1979,1988,0.41071428571428575,1979-1988
ARG,Argentina,Summer,0.3362573099415205,0.731374528055026,3,2,1983,1992,0.45976076147434775,1983-1992
AUS,Australia,Summer,0.8171267963189628,0.8927078827493764,65,3,1983,1992,0.9153350296430253,1983-1992
AUT,Austria,Summer,0.4180606555147559,0.9077490650104757,6,3,1983,1992,0.4605465008217126,1983-1992
BEL,Belgium,Summer,0.4979373498345347,0.8945374538735534,9,3,1983,1992,0.5566422598387034,1983-1992
BGR,Bulgaria,Summer,0.8263157894736842,0.5212421965534,51,2,1983,1992,1.5852818419873078,1983-1992
BHS,Bahamas,Summer,0.22807017543859653,0.7966804979253113,1,1,1983,1992,0.28627558479532167,1983-1992
BRA,Brazil,Summer,0.5885488916088671,0.5709109227781427,17,3,1983,1992,1.0308944322608076,1983-1992
CAN,Canada,Summer,0.791513667890657,0.9282052651347258,72,3,1983,1992,0.8527355937544392,1983-1992
CHE,Switzerland,Summer,0.4860147785484383,0.9831196341569785,13,3,1983,1992,0.4943597520206116,1983-1992
CHL,Chile,Summer,0.33333333333333337,0.5630630630630631,1,1,1983,1992,0.5920000000000001,1983-1992
CHN,China,Summer,0.9144113513758557,0.10653736130914555,114,3,1983,1992,8.583011068975662,1983-1992
CIV,Ivory Coast,Summer,0.2558139534883721,0.3380952380952381,1,1,1983,1992,0.7566328201768752,1983-1992
CMR,Cameroon,Summer,0.2558139534883721,0.38095238095238093,1,1,1983,1992,0.6715116279069768,1983-1992
COL,Colombia,Summer,0.272405820753434,0.510104117158059,3,3,1983,1992,0.5340200394207508,1983-1992
CRI,Costa Rica,Summer,0.33333333333333337,0.5180180180180181,1,1,1983,1992,0.6434782608695653,1983-1992
CUB,Cuba,Summer,0.9298245614035088,0.5809128630705394,31,1,1983,1992,1.6006265664160404,1983-1992
CZE,Czechoslovakia,Summer,0.631578947368421,0.6804979253112033,7,1,1983,1992,0.9281129653401796,1983-1992
DEU,Federal Republic of Germany,Summer,0.9767441860465116,0.8857142857142857,59,1,1983,1992,1.102775693923481,1983-1992
DEU,German Democratic Republic,Summer,1.0,0.9234234234234235,142,1,1983,1992,1.0829268292682925,1983-1992
DEU,Germany,Summer,0.9649122807017544,0.95850622406639,82,1,1983,1992,1.0066833751044277,1983-1992
DJI,Djibouti,Summer,0.33333333333333337,0.3558558558558559,1,1,1983,1992,0.9367088607594937,1983-1992
DNK,Denmark,Summer,0.5933179201233058,0.9498204784511838,16,3,1983,1992,0.6246632217182707,1983-1992
DOM,Dominican Republic,Summer,0.2558139534883721,0.5761904761904761,1,1,1983,1992,0.4439746300211417,1983-1992
DZA,Algeria,Summer,0.37902896776825784,0.6137225844694725,4,2,1983,1992,0.6175900600039126,1983-1992
EGY,Egypt,Summer,0.2558139534883721,0.33333333333333337,1,1,1983,1992,0.7674418604651162,1983-1992
ESP,Spain,Summer,0.6596853891835531,0.8045189231911224,31,3,1983,1992,0.8199749815292257,1983-1992
ETH,Ethiopia,Summer,0.49122807017543857,0.05,3,1,1983,1992,9.82456140350877,1983-1992
FIN,Finland,Summer,0.6126297656285417,0.9271637375371814,21,3,1983,1992,0.660756823013663,1983-1992
FRA,France,Summer,0.8439820481436149,0.9096589179576732,73,3,1983,1992,0.9278005541225132,1983-1992
GBR,Great Britain,Summer,0.8679722562219503,0.8815625940107267,81,3,1983,1992,0.9845838084770064,1983-1992
GHA,Ghana,Summer,0.22807017543859653,0.1908713692946058,1,1,1983,1992,1.1948893974065602,1983-1992
GRC,Greece,Summer,0.363797089623283,0.7791698040660696,5,3,1983,1992,0.4669034756285741,1983-1992
HRV,Croatia,Summer,0.49122807017543857,0.5975103734439834,3,1,1983,1992,0.8221247563352826,1983-1992
HUN,Hungary,Summer,0.867251461988304,0.6796287989234047,53,2,1983,1992,1.2760663811805961,1983-1992
IDN,Indonesia,Summer,0.4473684210526316,0.24225262607005343,6,2,1983,1992,1.846702049468243,1983-1992
IRL,Ireland,Summer,0.3208894328845369,0.813712704999012,3,2,1983,1992,0.3943522460853386,1983-1992
IRN,Iran,Summer,0.41228070175438597,0.5839594781503495,4,2,1983,1992,0.7060090934053438,1983-1992
ISL,Iceland,Summer,0.2558139534883721,0.9333333333333333,1,1,1983,1992,0.27408637873754155,1983-1992
ISR,Israel,Summer,0.38596491228070173,0.8381742738589212,2,1,1983,1992,0.46048289039430257,1983-1992
ITA,Italy,Summer,0.8247427353914502,0.8822148170695888,65,3,1983,1992,0.934854776222144,1983-1992
JAM,Jamaica,Summer,0.5018813182827871,0.4907387529794169,9,3,1983,1992,1.0227056967392947,1983-1992
JPN,Japan,Summer,0.842286595040573,0.9600084376017985,68,3,1983,1992,0.8773741584445789,1983-1992
KEN,Kenya,Summer,0.6094836574640736,0.1459863538701713,20,3,1983,1992,4.174935816303078,1983-1992
KOR,Korea Republic,Summer,0.8655152092116597,0.7175566200462465,81,3,1983,1992,1.206197789877372,1983-1992
MAR,Morocco,Summer,0.4433292533659731,0.4140573294100265,8,3,1983,1992,1.070695340661292,1983-1992
MEX,Mexico,Summer,0.433473865542409,0.6612352720236537,9,3,1983,1992,0.6555516377942143,1983-1992
MNG,Mongolia,Summer,0.35964912280701755,0.3874621509476281,3,2,1983,1992,0.9282174321476631,1983-1992
MYS,Malaysia,Summer,0.22807017543859653,0.6639004149377593,1,1,1983,1992,0.34353070175438605,1983-1992
NAM,Namibia,Summer,0.38596491228070173,0.6016597510373445,2,1,1983,1992,0.6415003024803386,1983-1992
NGA,Nigeria,Summer,0.4492044063647491,0.3212507409602845,6,2,1983,1992,1.3982984288907314,1983-1992
NLD,Netherlands,Summer,0.6967949589736615,0.9173054500855331,37,3,1983,1992,0.7596106170618409,1983-1992
NOR,Norway,Summer,0.5814134820254772,0.96381621692825,15,3,1983,1992,0.6032410243920596,1983-1992
NZL,New Zealand,Summer,0.691817398794143,0.824513547335124,34,3,1983,1992,0.8390612877497734,1983-1992
PAK,Pakistan,Summer,0.272405820753434,0.1488129504727015,3,3,1983,1992,1.8305249636415521,1983-1992
PER,Peru,Summer,0.272405820753434,0.4206488052961082,3,3,1983,1992,0.6475849148357352,1983-1992
PHL,Philippines,Summer,0.28070175438596495,0.33987514485439796,2,2,1983,1992,0.8258966818718597,1983-1992
POL,Poland,Summer,0.7894736842105263,0.6058091286307055,19,1,1983,1992,1.3031723143475125,1983-1992
PRI,Puerto Rico,Summer,0.30008159934720524,0.784973325429757,3,2,1983,1992,0.38228254340097056,1983-1992
PRT,Portugal,Summer,0.434108527131783,0.7072072072072072,4,2,1983,1992,0.6138349874092728,1983-1992
QAT,Qatar,Summer,0.22807017543859653,0.8589211618257262,1,1,1983,1992,0.2655309772014578,1983-1992
ROU,Romania,Summer,0.8105263157894738,0.48793503046615083,42,2,1983,1992,1.6611357356636887,1983-1992
RUS,USSR,Summer,0.9777777777777777,0.7027027027027026,132,1,1983,1992,1.3914529914529916,1983-1992
RUS,Unified Team (ex USSR),Summer,1.0,0.6556016597510373,112,1,1983,1992,1.5253164556962024,1983-1992
SEN,Senegal,Summer,0.33333333333333337,0.3918918918918919,1,1,1983,1992,0.8505747126436782,1983-1992
SUR,Suriname,Summer,0.28070175438596495,0.5262793914246197,2,2,1983,1992,0.5333702192406115,1983-1992
SVN,Slovenia,Summer,0.38596491228070173,0.7551867219917012,2,1,1983,1992,0.5110854058222479,1983-1992
SWE,Sweden,Summer,0.7212656965410943,0.9649093669840557,42,3,1983,1992,0.7474957972431131,1983-1992
SYR,Syria,Summer,0.2558139534883721,0.5571428571428572,1,1,1983,1992,0.45915324985092426,1983-1992
THA,Thailand,Summer,0.272405820753434,0.4788593572825938,3,3,1983,1992,0.5688639401332124,1983-1992
TUR,Turkey,Summer,0.5252731311482842,0.5433762155753857,11,3,1983,1992,0.9666840691436375,1983-1992
USA,United States,Summer,0.979337231968811,0.9558606620847284,376,3,1983,1992,1.0245606612085911,1983-1992
VEN,Venezuela,Summer,0.5348837209302326,0.719047619047619,3,1,1983,1992,0.743878022485754,1983-1992
ZAF,South Africa,Summer,0.38596491228070173,0.6846473029045643,2,1,1983,1992,0.5637426900584795,1983-1992
ZMB,Zambia,Summer,0.2558139534883721,0.19999999999999996,1,1,1983,1992,1.2790697674418607,1983-1992
ARG,Argentina,Summer,0.38645224171539966,0.7382605254784185,6,3,1987,1996,0.5234632333415974,1987-1996
ARM,Armenia,Summer,0.4078947368421053,0.19105691056910568,2,1,1987,1996,2.1349384098544237,1987-1996
AUS,Australia,Summer,0.861598440545809,0.875402423980503,82,3,1987,1996,0.9842312711770587,1987-1996
AUT,Austria,Summer,0.40204678362573104,0.9357010588161282,6,3,1987,1996,0.42967439209100655,1987-1996
AZE,Azerbaijan,Summer,0.25,0.16666666666666663,1,1,1987,1996,1.5000000000000004,1987-1996
BDI,Burundi,Summer,0.25,0.05,1,1,1987,1996,5.0,1987-1996
BEL,Belgium,Summer,0.5224171539961013,0.9188889831031314,11,3,1987,1996,0.5685313063955495,1987-1996
BGR,Bulgaria,Summer,0.8140350877192982,0.4951912746670362,66,3,1987,1996,1.643880111309818,1987-1996
BHS,Bahamas,Summer,0.23903508771929827,0.7926491920520865,2,2,1987,1996,0.30156479072471043,1987-1996
BLR,Belarus,Summer,0.7894736842105263,0.43089430894308944,15,1,1987,1996,1.8321747765640517,1987-1996
BRA,Brazil,Summer,0.6269005847953216,0.6318478178613792,24,3,1987,1996,0.9921702142094871,1987-1996
CAN,Canada,Summer,0.7631578947368421,0.9036601625408426,50,3,1987,1996,0.8445186878561218,1987-1996
CHE,Switzerland,Summer,0.4805068226120858,0.9901657046176832,12,3,1987,1996,0.48527920162374866,1987-1996
CHL,Chile,Summer,0.33333333333333337,0.5630630630630631,1,1,1987,1996,0.5920000000000001,1987-1996
CHN,China,Summer,0.932261208576998,0.15926674574584707,132,3,1987,1996,5.853458009776074,1987-1996
COL,Colombia,Summer,0.28070175438596495,0.5127752233561362,2,2,1987,1996,0.5474167658662595,1987-1996
CRI,Costa Rica,Summer,0.2916666666666667,0.5638870577894968,2,2,1987,1996,0.5172430589381394,1987-1996
CUB,Cuba,Summer,0.9122807017543859,0.5648466754377087,56,2,1987,1996,1.6150943989312587,1987-1996
CZE,Czech Republic,Summer,0.7236842105263157,0.7439024390243903,11,1,1987,1996,0.9728213977566865,1987-1996
CZE,Czechoslovakia,Summer,0.631578947368421,0.6804979253112033,7,1,1987,1996,0.9281129653401796,1987-1996
DEU,German Democratic Republic,Summer,1.0,0.9234234234234235,142,1,1987,1996,1.0829268292682925,1987-1996
DEU,Germany,Summer,0.9758771929824561,0.9609604291063657,147,2,1987,1996,1.0155227659998052,1987-1996
DJI,Djibouti,Summer,0.33333333333333337,0.3558558558558559,1,1,1987,1996,0.9367088607594937,1987-1996
DNK,Denmark,Summer,0.594541910331384,0.9673195105843623,16,3,1987,1996,0.6146282627673026,1987-1996
DZA,Algeria,Summer,0.4364035087719298,0.5076830955031542,5,2,1987,1996,0.8595982663937616,1987-1996
ECU,Ecuador,Summer,0.25,0.524390243902439,1,1,1987,1996,0.4767441860465116,1987-1996
ESP,Spain,Summer,0.7378167641325536,0.83038032466228,43,3,1987,1996,0.8885287165644581,1987-1996
ETH,Ethiopia,Summer,0.4890350877192982,0.05,6,2,1987,1996,9.780701754385964,1987-1996
FIN,Finland,Summer,0.5521442495126706,0.9315772102433372,13,3,1987,1996,0.592698322201812,1987-1996
FRA,France,Summer,0.8763157894736843,0.9263062272879093,82,3,1987,1996,0.9460324929903691,1987-1996
GBR,Great Britain,Summer,0.8210526315789474,0.8996036315639594,59,3,1987,1996,0.9126826557508986,1987-1996
GEO,Georgia,Summer,0.4078947368421053,0.23983739837398377,2,1,1987,1996,1.7007136485280998,1987-1996
GHA,Ghana,Summer,0.22807017543859653,0.1908713692946058,1,1,1987,1996,1.1948893974065602,1987-1996
GRC,Greece,Summer,0.47222222222222227,0.7948492465747804,11,3,1987,1996,0.5941028745477901,1987-1996
